,ArgonDimers,RutheniumTetroxide,RutheniumTetroxide,RutheniumTetroxide,RutheniumTetroxide,RutheniumTetroxide,RutheniumTetroxide,RutheniumTetroxide,Histone H3,Histone H3,Cytokeratin 5,Fibronectin,Cytokeratin 19,Cytokeratin 8/18,Twist,CD68,Keratin 14 (KRT14),SMA,Vimentin,c-Myc,c-erbB-2 - Her2,CD3,Histone H3,Erk1/2,Slug,Rabbit IgG H L,Progesterone Receptor A/B,p53,CD44,EpCAM,CD45,GATA3,CD20,b-Catenin,Carbonic Anhydrase IX,undefined,Ki-67,EGFR,S6,Sox9,vWF,mTOR,Cytokeratin 7,pan Cytokeratin,cleaved PARP,undefined,undefined,DNA1,DNA2,undefined,undefined,undefined,ObjectNumber,Position,area,perimeter,minor_axis,major_axis
0,633.4155939275569,2.022954547947103,0.3331363661722703,3.4057500138878822,3.3173182146115736,4.120931823145259,7.839318055998195,5.909954539754174,2.9824318181384695,0.06818181818181818,42.10515902259133,0.6583181849934838,0.1340909105810252,13.454840860583566,0.3265909119085832,2.775704538280314,0.22252272746779703,0.27904545718973334,0.06965909220955589,3.271522706205195,1.1304545524445446,0.3190681825984608,2.6137500161474403,0.022727272727272728,0.23140909184109082,0.0987954546104778,0.8896136378700082,0.121159090237184,0.6698636344887994,0.09384090792049062,10.958113583651455,0.19184091009876944,0.08179545402526855,0.9301818121563304,0.06818181818181818,0.09793181852860884,0.28811363740400836,6.841477144848216,0.32043181495233014,0.2201136350631714,2.7824772813103418,0.3886136344887994,0.14311363751238043,0.566068179228089,0.1130909106948159,6.017636449499563,0.4783181846141815,3.6508408974517477,7.543590884317052,4.620795412497087,1.1818409020250493,0.09384091062979265,1,"(8.681818181818182, 16.40909090909091)",44,25.106601717798213,5.917474464599535,9.906589764101513
1,652.5072831134407,1.3143061229160853,0.5524285715453479,2.3394081616888243,2.539346940663396,2.8799591891619625,6.435653015058868,4.553877570191208,1.5818163351136811,0.061959183945947766,44.171265310170696,0.773551023736292,0.02040816326530612,23.72289818160388,0.28632652759552,0.3629795945420557,0.14285714285714285,0.1345306136170212,0.08938775743756976,3.8073061607321916,1.9745102099009924,0.10416326474170295,0.6042653078935585,0.05018367329422308,0.11867346812267693,0.19197959316020108,0.15093877607462358,0.08163265306122448,0.5863061170188748,0.041469386645725796,6.845142889995964,0.26810204252904773,0.02040816326530612,0.16208163086248903,0.1347959181483911,0.04979591953511141,0.35577550712896855,0.9632653119612713,0.07534693820135933,0.17893877564644328,3.085959187575749,0.061224489795918366,0.05844897883278983,0.454551025312774,0.02040816326530612,0.1300816316993869,0.4965510198048183,3.983673484957948,8.58400000844683,5.040938739873925,1.5566938677612616,0.10040816482232541,2,"(9.16326530612245, 326.0816326530612)",49,24.48528137423857,6.309238106099866,9.871996843811246
2,650.5922993977864,1.7148666501045227,0.2800333340962728,2.685333339373271,2.9186999956766764,3.030500002702077,8.278066595395407,5.910000014305115,2.981099938352903,0.2446666657924652,41.982899538675944,0.5110666592915852,0.10016667048136393,35.58336650530497,0.3159666657447815,0.3839333375295003,0.3128333369890849,0.28640000025431317,0.06666666666666667,5.435433379809061,1.8291999737421671,0.1,0.5117666681607564,0.07560000022252401,0.11646666526794433,1.2167333364486694,0.04793333212534587,0.28709999521573387,1.0344666769107183,0.20859999656677247,18.579599968592326,0.6499666690826416,0.06666666666666667,0.07133333285649618,0.15770000020662944,0.23576666911443075,0.5116666674613952,1.067466672261556,0.09926666816075642,0.6283666650454204,4.469033316771189,0.3672666668891907,0.07106666564941407,0.9149999976158142,0.05016666650772095,0.394433331489563,0.8972333312034607,6.74160004456838,10.531299924850464,4.341400019327799,1.2556666572888693,0.03333333333333333,3,"(9.3, 370.6333333333333)",30,18.48528137423857,5.358015040327734,7.20883002873402
3,639.7430931996491,1.7249491532980386,0.5450932201692613,3.746271195553117,3.462627116906441,4.839025436063944,9.209084643145738,6.592627091933105,9.682940722522089,0.5641525438276388,41.074279882140075,0.6845932244244268,0.12979661004017976,16.197525464882286,0.37644915257470085,1.6066779595310405,0.4304406804553533,0.2483644071271864,0.2173898300882113,2.6013220376887563,1.0446525524228305,0.3364237264051276,2.9258728983291125,0.06937288227727857,0.2152288131794687,1.310279658285238,0.4345169501789546,0.37719491477740014,0.9169322027493332,0.07189830582020647,12.6743304547617,0.8917373004606215,0.2207203396296097,1.3085169478998346,0.14402542427434759,0.26418644189834595,0.8631440663741807,9.81707619812529,0.34485593236098855,0.46740678407378117,4.786533878011219,1.7410762661089332,0.1741525434841544,1.1762711799750893,0.09911016993603464,4.0286864360510295,0.9567796663712647,16.231271267947506,30.065000010749042,4.749101718603554,1.2252033898385906,0.04638983031450692,4,"(11.796610169491526, 464.23728813559325)",118,40.04163056034262,11.03137643438676,13.8808561707672
4,644.1694024127463,2.0939347957787304,0.4771413058042526,3.690880418471668,3.3440217369276546,4.991184775596079,10.091478172851646,6.6122174159340235,1.4925434744876365,0.14584782590036807,42.79890226281208,0.38873913106711017,0.09835869592169057,15.790141289648803,0.1609130436959474,0.21169565164524576,0.1227717373682105,0.06793478260869565,0.07856521787850754,1.5104130351025125,4.1013912675173385,0.08634782614915268,0.34683695435523987,0.07020652164583621,0.15018478295077448,0.1987173907134844,0.06580434674802034,0.12308695653210515,0.4854021755897481,0.020684781929721004,13.054141346527183,0.15913043462711832,0.0651847823806431,0.11043478256982306,0.07959782558938731,0.09384782547536104,0.3624130422654359,0.7183804356533549,0.04276086973107379,0.2245652209157529,3.620326094005419,0.3625434779602548,0.05683695751687755,0.3629239110842995,0.034500000269516655,0.07554347748341768,0.3881304315898729,5.410880447729774,9.769923990187438,4.860326077627099,1.2389347825361334,0.04057608609614165,5,"(14.532608695652174, 212.79347826086956)",92,35.79898987322333,8.200412095747053,14.405973394298668
5,640.3029139421989,0.8061884140622788,0.2839999993642171,1.976724640182827,1.9443333321723386,3.0275652045788974,5.694231860879539,3.6665362292441768,2.8561159475989966,0.3757971041444419,42.66894224415655,0.9895797069521918,0.1718985498815343,44.677173925482705,0.5997391325840051,0.7709565214488817,0.42742029307545093,0.5678260827410049,0.12239130510800127,21.207043471543685,4.191492704377658,0.7307681156241376,0.5192028966502867,0.014492753623188406,0.14156521748805392,0.2084782624590224,0.21747826147770535,0.29778261115585547,0.7805072518362515,0.10098550803419473,16.7767391619475,0.3486811613691026,0.05121739187102387,0.15113043785095215,0.0674927528353705,0.18068115953086078,0.45537680819414666,1.05085507683132,0.11163768042688785,0.272478259128073,2.4982898399449778,0.32355072316916095,0.09318840503692627,0.5853188383406487,0.03818840565888778,0.06047826055167378,0.4688840603482896,13.456434859745745,23.769246423590012,4.654057993405107,1.181173911129219,0.09810145004935887,6,"(11.26086956521739, 390.1449275362319)",69,29.935028842544405,7.790426189861972,11.3763166680315
6,648.4140336968926,1.9392247313863775,0.48406741190492436,2.968561808714706,3.471741581900736,3.773168559824483,8.649381961715356,6.064752791704756,3.0201460799474393,0.21746067250712534,44.23680894830254,0.8664269668332646,0.12696629159905937,28.338337105311705,0.5693932607602538,0.5118876377518258,0.4652247187796603,0.554651684305641,0.16064045000612065,20.698022397716393,4.1810112320974975,0.7610000057166881,0.6507752798916249,0.09430337086152495,0.3291685353504138,0.2164269658956635,0.19546067446805118,0.3050224714064866,1.0967640441455198,0.07067415687475312,23.297842623142714,0.560853934689854,0.11231460531106156,0.2366966290420361,0.1901011225882541,0.18069662806693088,0.7968539233957783,1.4912134877751382,0.12420224808575062,0.37502247429965585,5.369415743297406,0.7188202216384116,0.0857415728354722,1.1871123514818342,0.07476404610644566,0.1065842690092794,0.799730332714788,6.71782020504555,12.097022362639395,4.811101137922051,0.8875954978251726,0.128584269727214,7,"(11.853932584269662, 399.7865168539326)",89,36.520815280171306,10.341597203523929,12.208990419685474
7,647.5489519227226,1.3828207518694535,0.4469999997120983,2.985113219270166,2.6987735842758753,3.5552924680259994,6.769584855943356,5.241066045075093,0.8933584926263342,0.03434905690966912,43.7864244029207,0.5312924508778554,0.06183962270898639,13.944971633407304,0.36949056724332413,0.3424245287787239,0.13079245360392444,0.376424529642429,0.13305660238805808,12.877094368889647,7.146424524064334,0.5082169810556015,0.2800377348683915,0.057481131463680626,0.15605660429540671,0.06437735849956297,0.13988679366291695,0.029981131823557727,0.4208584855187614,0.02830188679245283,14.352103766405358,0.17574528028380196,0.012877358580535313,0.10534905825021132,0.0595283013469768,0.08748113321808149,0.28916037532518496,0.5028773608072749,0.07122641464449325,0.2317830166726742,2.324547161471169,0.11372641572412455,0.05184905708960767,0.35494339578556566,0.009433962264150943,0.09160377282016682,0.4016792498669534,4.6653679384375515,9.139103730894485,4.941037729101361,1.0547264178968825,0.08753773513829934,8,"(15.19811320754717, 114.0754716981132)",106,38.21320343559643,11.093768283415317,12.606592294606514
8,639.6746915690104,2.5862000075976055,0.6977200015385946,5.08114667336146,5.337346658706665,6.486159934997558,12.094813187917074,9.488399939537048,4.333613319396973,0.3136133321126302,42.91095995585124,0.5582533280054728,0.04640000025431315,10.211853396097819,0.5120933397610983,1.8008266639709474,0.4194000005722046,0.22080000082651774,0.17898666699727375,3.4695600271224976,0.11134666681289673,0.2883733320236206,1.4933333484331768,0.10788000027338664,0.16793333530426025,0.09853333473205567,1.013053329785665,0.16003999869028726,0.7168933312098186,0.035266666412353515,5.808840030829112,0.5048133357365926,0.0810533332824707,0.4867200009028117,0.18666666666666668,0.27760000069936114,0.5074933306376139,5.572506655852,0.2366533311208089,0.36052000045776367,3.4953866481781004,0.8165200026830037,0.078133331934611,0.7269200007120769,0.04994666735331217,10.291613326072692,0.6773999961217244,5.682999982833862,10.084840081532796,5.068973329861959,1.169319991270701,0.03154666741689046,9,"(14.813333333333333, 29.386666666666667)",75,36.384776310850235,6.899788989720115,15.498921134768754
9,639.4431381225586,2.279397723349658,0.729545456441966,4.5957158756527035,4.226488620042801,5.428977264599367,11.262011235410517,8.715715886517005,1.6375454427166418,0.18584091013128107,43.84142039038918,0.4697386412457986,0.12195454673333601,18.174488631161775,0.28705681521784177,0.37220454893328925,0.13729545609517532,0.3568295497785915,0.07214772701263428,10.358909128741784,2.3196363631974566,0.270124998959628,0.28727272559296,0.11805681884288788,0.05576136437329379,0.11412500115958127,0.04367045380852439,0.09687499837441878,0.40778409147804434,0.039590908722444015,10.979420470920475,0.24030682173642245,0.022443182089112022,0.041977272792295975,0.05478409068150954,0.09121590852737427,0.26424999941479077,0.6478977308354594,0.036215909502723,0.24387500231916254,2.8320568122647027,0.1777386353774504,0.07722727277062157,0.5651136325164274,0.02352272786877372,0.039488636634566567,0.34215909242630005,7.720772768963467,15.130102225325324,5.005431802435354,1.0059659071266651,0.08049999990246513,10,"(15.329545454545455, 70.8409090909091)",88,31.556349186104047,10.009823792399285,11.169233400397504
10,650.5635279605264,2.294684212458761,0.5786315830130326,4.971105255578694,4.647157904348876,5.353789505205657,11.098263188412314,8.870578954094334,2.683842056675961,0.16021052787178441,41.77052688598633,1.3331052535458614,0.2803157881686562,63.11215842397589,0.7783157888211703,0.7925789481715152,0.38468421132940994,0.43415789227736623,0.23700000110425448,9.158526313932319,2.9102631493618616,0.8672631539796528,0.7296842085687738,0.0,0.6488421088770816,1.495315808998911,0.15789473684210525,0.6300526355442247,1.9107894646494012,0.05263157894736842,44.9596838449177,0.8125789541947214,0.1599999979922646,0.33894737143265574,0.19010525941848755,0.39315789624264363,0.49115789564032303,2.197894723791825,0.4309473790620503,0.721157902165463,8.33031584087171,0.958578950480411,0.05263157894736842,1.2409999935250533,0.346736845217253,0.34252631664276123,1.1412105372077541,7.942263226760061,16.556526472693996,4.2151578727521395,1.4568420899541754,0.0,11,"(14.631578947368421, 367.36842105263156)",19,14.278174593052023,4.218288488109394,6.725397607502934
11,642.2149733451947,2.0423972647484034,0.5347808215716113,3.9497808430292833,4.166616438594583,5.3095068392688285,8.871273875236511,6.359986272576737,10.984410942417302,0.6604520539714865,42.57263016374144,0.7622465752575496,0.04556164349595161,6.9789040741855155,0.3190684922753948,3.066205467263313,0.41365753787837617,0.3184383568698413,0.2463972609337062,2.773465773830675,0.7813972528666666,0.37526027307118454,4.856726011184797,0.0136986301369863,0.24071232913291618,0.27073972274179325,0.8949589027117376,0.2321917814751194,0.666095886328449,0.25145205406293475,9.967068512145786,0.7295342536821757,0.0810547944617598,1.5406986360680568,0.09790411019978458,0.22258904045575287,0.9343287675348046,10.847369742720094,0.3537534214045903,0.20591780829103026,4.562342488602416,1.0695068444291207,0.22265753354111764,1.2544520476909533,0.11526027444290789,8.031972628750212,0.9000136958409662,17.45298621915791,33.45075340507782,4.770356171751676,1.4057671256261328,0.0136986301369863,12,"(16.136986301369863, 14.301369863013699)",73,35.384776310850235,7.471023610159521,13.88278615487246
12,642.0213350336602,2.044723407807925,0.5902127632012604,3.3516666669372124,3.411085105956869,4.5017446803708445,8.922304844179898,6.550319150829991,11.650297818454446,0.9207021293910682,43.86160291847608,0.64952482209138,0.19668085334148813,7.7007517569454,0.4018297871799334,2.245184394484716,0.5991347516682131,0.14425531938566383,0.2664822678193978,2.095567357032857,0.09735460991555071,0.3054113489516238,2.2834326307824315,0.1011489359199578,0.19253191499845357,1.5788723654146735,0.4377021316095447,0.3542695037016632,0.8013829787572225,0.10684397203702453,9.838361691075859,0.5978510675700843,0.12012056678744919,1.8230141885314428,0.2023546061617263,0.15658156077067056,0.923460988710958,8.578638218871667,0.2450567380333623,0.43558156236689144,3.824191490386395,2.1241205617891135,0.2850567398341835,1.3044751768416547,0.10192198660356779,6.906794343434327,0.7174113452011812,16.119992896174708,32.515588647930336,4.9715248151873865,1.121723398671928,0.10085106318724071,13,"(20.46099290780142, 286.92907801418437)",141,53.21320343559642,10.686393039696256,20.501368470863707
13,649.7375108062243,4.646803255941047,1.3331639375842985,8.433131141740768,8.54827869133871,11.013918057816927,22.243409461662417,16.279245931594097,1.5920163949982065,0.21318032702461617,41.659327929137184,1.0403278685006938,0.4628196720217095,75.1200165201406,0.9449999938245679,0.8983606608187567,0.5079180353977641,0.8245901611984753,0.3450819664314145,12.239081949484152,7.793901675060147,0.898803285887984,1.3042295081693618,0.09880327982980697,0.6017540927793159,1.5700655687050742,0.5096885161321671,0.37685245666347567,1.4520327927636318,0.103131145727439,55.90050814581699,0.8321967300821523,0.3452950813731209,0.38929508064613966,0.2696393435118628,0.22424590392190902,1.3816393604044055,1.649950824800085,0.31870491582839217,0.8755409805501093,8.965131179231111,0.8743114715716878,0.3002459035545099,1.2590983637043687,0.12757376764641434,0.30336065761378556,2.0057540975633215,5.977934430857173,11.570213120491779,4.876114759288851,1.1712458974025288,0.09362295025684794,14,"(19.19672131147541, 374.91803278688525)",61,26.97056274847714,7.983851938326408,9.787426471459103
14,638.8838486209993,1.694096778669665,0.5596370975817403,3.6188467827535447,3.3346854861705535,4.599000011720965,8.799314443142183,6.60911289770757,7.437322560337282,0.4693709708029224,42.7359598067499,0.7379112959869446,0.11341935492330982,13.791830584887535,0.34623386975257625,0.9785241955710996,0.4788629047332271,0.21441935531554684,0.23170967976893148,2.526322600822295,0.6462016216208858,0.22995967826535624,2.5060725844194813,0.07573387026786804,0.32616935526171037,0.29316129126856405,0.2255161270018547,0.5350645146062297,0.8870645151022942,0.07049999890788909,16.026395205528505,0.49954839002701545,0.08035483860200451,0.9429193600531547,0.1533709668344067,0.20782258001066023,0.7462661290361036,10.684878910741498,0.4699032277830185,0.34461290172992215,4.18993549481515,1.387048386277691,0.2868709679572813,1.435629031590877,0.0,5.9677983868506645,0.5724677400242898,15.683387167030766,28.192540390356893,4.84358063147914,1.1804274195624935,0.04895161236486127,15,"(21.81451612903226, 249.66935483870967)",124,39.79898987322333,11.068528335497467,14.398507732371858
15,648.5075344509548,3.378688920868768,0.9897333224614461,7.747511135207282,7.29457774427202,8.987288877699111,18.32037748230828,13.357822317547269,4.2710222721099855,0.3939999924765693,43.15500013563368,0.7981555461883545,0.15664444499545627,36.93719999525282,0.26733333402209813,0.34622222052680124,0.2834444416893853,0.6221555550893147,0.15642222033606634,1.8876889069875082,2.935977753003438,0.28813333246443007,0.8273555570178561,0.07051111062367757,0.12388888994852702,0.5285333298974567,0.22351111041174995,0.254311113887363,1.109355558289422,0.1749333355161879,22.91744456821018,0.42733333110809324,0.1950444433424208,0.3788888878292508,0.06793333424462213,0.07386666668785943,0.7048666679196888,1.607800006866455,0.2019555542204115,0.586666668785943,6.177755551868015,0.4754444426960415,0.21084443860583835,0.5662444445821974,0.022222222222222223,0.25288888613382976,0.7661999993854098,5.908088880115085,12.503222285376655,4.833733373218113,1.1092000007629395,0.0311555544535319,16,"(20.57777777777778, 362.2888888888889)",45,27.349242404917497,5.8483481916081566,10.799601443152808
16,643.9771682881864,2.032130846353335,0.485046727635036,4.223822432700719,3.7462056020152903,5.413831778775866,11.019261557922185,7.666214896139698,11.024411231557899,0.8515046734676183,42.46444850101649,0.5775046699515013,0.09327102710153455,10.25847658487124,0.6596168201660442,1.6355233699361855,0.4321962594985962,0.2543271027992819,0.18948598052853735,3.2351214880141144,0.22199065551579555,0.4189813081349168,4.744981337652028,0.07770093467748054,0.34376635395477867,0.5039065352110105,0.3097383201679337,0.2721028027133407,1.0280560720189709,0.15798130882120578,11.626831747661127,0.8101869197649376,0.2264018682675941,1.6903738323773179,0.18098130989297528,0.2811401865192663,1.3364953259441341,12.970448525152474,0.43907476697012643,0.549018692190402,5.10596263631482,0.8008037354344519,0.08342990585576708,1.262009345482443,0.10264486018742357,7.667177533434931,0.8746822409540693,17.898541969116604,34.577242851257324,4.906981293286119,1.2432897180040305,0.08476635563039334,17,"(23.39252336448598, 25.485981308411215)",107,44.384776310850235,9.776807937716583,16.97501976963613
